,Year,Club,Name,Pos,Base Salary,Guaranteed Compensation
1698,2012,SJ,Rafael Baca,M,44000.0,44000.0
1699,2012,CLB,Rich Balchan,D,51700.0,68575.0
1700,2012,SJ,Mehdi Ballouchy,M,138188.0,138188.0
1701,2012,VAN,Etienne Barbara,F,87500.0,87500.0
1702,2012,NY,Brandon Barklage,M,44000.0,45566.67
1703,2012,NE,Darrius Barnes,D,68063.0,69313.0
1704,2012,HOU,Giles Barnes,M,120000.0,132750.0
1705,2012,CHI,Orr Barouch,F,44000.0,44000.0
1706,2012,LA,Chad Barrett,F,220000.0,253333.33
1707,2012,RSL,Kyle Beckerman,M,300000.0,311250.0
1708,2012,LA,David Beckham,M,3000000.0,3999999.96
1709,2012,SJ,Steven Beitashour,D,44100.0,44100.0
1710,2012,RSL,Anthony Beltran,D,125000.0,160500.0
1711,2012,POR,Joe Bendik,GK,44000.0,44000.0
1712,2012,NE,Jerry Bengston,F,120000.0,126840.0
1713,2012,DAL,Jair Benitez,D,80000.0,80000.0
1714,2012,SJ,Victor Bernardez,D,100000.0,100000.0
1715,2012,MTL,Patrice Bernier,F,130000.0,149333.25
1716,2012,CHI,Austin Berry,D,44000.0,59000.0
1717,2012,KC,Matt Besler,D,91751.0,103001.0
1718,2012,SJ,David Bingham,GK,71000.0,115375.0
1719,2012,CLB,Chris Birchall,M,102000.0,109000.0
1720,2012,CHV,Miller Bolanos,M,48000.0,48000.0
1721,2012,CHI,Corben Bone,M,100000.0,161200.0
1722,2012,RSL,Emiliano Bonfigli,F,44000.0,44000.0
1723,2012,VAN,Fernando Bonjour,D,192000.0,276987.5
1724,2012,RSL,Nat Borchers,D,200004.0,211972.75
1725,2012,NY,Jonathan Borrajo,M,44000.0,44000.0
1726,2012,DC,Branko Boskovic,M,195240.0,242340.0
1727,2012,HOU,Bobby Boswell,D,200000.0,200000.0
1728,2012,CHV,Tristan Bowen,F,100000.0,131363.63
1729,2012,POR,Kris Boyd,F,1250000.0,1515000.0
1730,2012,LA,Andrew Boyens,D,62500.0,65783.33
1731,2012,POR,Frederick Braun,M,44000.0,44000.0
1732,2012,RSL,Justin Braun,F,102000.0,104500.0
1733,2012,NE,Blake Brettschneider,F,33756.0,33756.0
1734,2012,MTL,Jeb Brovsky,M,33750.0,33750.0
1735,2012,POR,Eric Brunner,D,100000.0,100625.0
1736,2012,LA,Edson Buddle,F,225000.0,225000.0
1737,2012,KC,Teal Bunbury,F,100000.0,198000.0
1738,2012,SEA,Marc Burch,D,65000.0,65000.0
1739,2012,CHV,Bobby Burling,D,48000.0,51333.33
1740,2012,SJ,Jon Busch,GK,155004.0,166337.33
1741,2012,MTL,Evan Bush,GK,44000.0,44000.0
1742,2012,NY,Tim Cahill,M,3499999.92,3624999.92
1743,2012,CHV,Danny Califf,D,275000.0,275000.0
1744,2012,MTL,Hassoun Camara,D,75000.0,75000.0
1745,2012,HOU,Luiz Camargo,M,192000.0,202000.0
1746,2012,TOR,Adrian Cann,D,126000.0,134750.0
1747,2012,VAN,Joe Cannon,GK,166250.0,175666.67
1748,2012,NE,Fernando Cardenas,M,99996.0,99996.0
1749,2012,CHV,Paolo Cardozo,M,70000.0,81250.0
1750,2012,HOU,Calen Carr,F,78554.0,82804.0
1751,2012,SEA,Servando Carrasco,M,44100.0,44100.0
1752,2012,PHI,Brian Carroll,M,168000.0,168000.0
1753,2012,COL,Tony Cascio,M,44000.0,77750.0
1754,2012,COL,Conor Casey,F,400000.0,400000.0
1755,2012,SEA,Alex Caskey,M,33756.0,33756.0
1756,2012,DAL,Fabian Castillo,F,50000.0,56250.0
1757,2012,COL,Jaime Castrillon,M,50000.0,68375.0
1758,2012,SEA,Cordell Cato,F,44000.0,44000.0
1759,2012,KC,Julio Cesar,D,252000.0,255750.0
1760,2012,COL,Steward Ceus,GK,44100.0,44100.0
1761,2012,DC,Michael Chabala,M,75000.0,83333.33
1762,2012,POR,Diego Chara,M,150000.0,193750.0
1763,2012,SJ,Marvin Chavez,M,150000.0,150000.0
1764,2012,HOU,Brian Ching,F,192000.0,236000.0
1765,2012,HOU,Colin Clark,M,105427.0,110427.0
1766,2012,HOU,Ricardo Clark,M,260000.04,293750.04
1767,2012,VAN,Caleb Clarke,F,44000.04,44000.04
1768,2012,KC,Aurelien Collin,D,210000.0,216250.0
1769,2012,NY,Wilman Conde,D,125000.0,141666.67
1770,2012,KC,Bobby Convey,M,200000.0,215000.0
1771,2012,NY,Kenny Cooper,F,275000.0,292500.0
1772,2012,TOR,Oscar Cordon,M,44000.0,44000.0
1773,2012,SJ,Ramiro Corrales,M,173250.0,183875.0
1774,2012,CHV,Jose Erik Correa,F,48000.0,48000.0
1775,2012,CHV,Laurent Courtois,M,120000.0,120000.0
1776,2012,HOU,Warren Creavalle,D,44000.0,44000.0
1777,2012,SJ,Sam Cronin,M,71156.25,119156.25
1778,2012,PHI,Danny Cruz,M,100000.0,106500.0
1779,2012,COL,Omar Cummings,F,81999.96,95999.96
1780,2012,PHI,Keon Daniel,M,55000.0,59410.0
1781,2012,POR,Mamdou Danso,D,82500.0,82500.0
1782,2012,VAN,Jun Marques Davidson,M,67500.0,71136.67
1783,2012,HOU,Brad Davis,M,265000.0,312062.5
1784,2012,SJ,Simon Dawkins,M,50000.0,50000.0
1785,2012,DAL,Julian de Guzman,M,1863996.0,1910746.0
1786,2012,LA,AJ DeLaGarza,D,90000.0,112500.0
1787,2012,DC,Nick Deleon,M,44000.0,79000.0
1788,2012,CHV,Marco Delgado,M,44000.0,46500.0
1789,2012,VAN,Jay DeMerit,D,300000.0,350000.0
1790,2012,HOU,Tyler Deric,GK,44100.0,44100.0
1791,2012,DC,Dwayne DeRosario,M,617857.2,663190.53
1792,2012,MTL,Marco Di Vaio,F,1000008.0,1937508.0
1793,2012,NY,Rodrigo Digao,D,90000.0,90000.0
1794,2012,POR,Bright Dike,F,55000.0,57937.5
1795,2012,HOU,Alex Dixon,M,47250.0,52250.0
1796,2012,LA,Landon Donovan,F,2400000.0,2400000.0
1797,2012,DC,Emiliano Dudar,D,225000.0,238333.33
1798,2012,TOR,Terry Dunfield,M,86000.0,86000.0
1799,2012,LA,Todd Dunivant,D,140000.0,146750.0
1800,2012,SEA,Andrew Duran,D,33750.0,33750.0
1801,2012,KC,Dom Dwyer,F,60000.0,72500.0
1802,2012,TOR,Richard Eckersley,D,210000.0,390000.0
1803,2012,KC,Kevin Ellis,D,44000.0,44750.0
1804,2012,TOR,Logan Emory,D,44000.0,44000.0
1805,2012,RSL,Fabian Espindola,F,125000.0,125000.0
1806,2012,KC,Roger Espinoza,M,125000.0,158750.0
1807,2012,SEA,David Estrada,F,44000.0,44000.0
1808,2012,SEA,Brad Evans,F,145475.0,159225.0
1809,2012,NE,Diego Fagundez,F,55000.0,56000.0
1810,2012,PHI,Gabriel Farfan,M,46200.0,46200.0
1811,2012,PHI,Michael Farfan,M,57200.0,94700.0
1812,2012,NE,Benny Feilhaber,M,400000.0,446000.0
1813,2012,CHI,Alvaro Fernandez,M,300000.0,366666.67
1814,2012,RSL,Eduardo Fernandez,GK,33750.0,33750.0
1815,2012,MTL,Matteo Ferrari,D,130000.0,185475.0
1816,2012,DAL,David Ferreira,M,600000.0,705000.0
1817,2012,SEA,Josh Ford,GK,44000.0,44000.0
1818,2012,CHI,Guillermo Franco,F,174000.0,174000.0
1819,2012,LA,Sean Franklin,D,205000.0,228333.33
1820,2012,COL,Hunter Freeman,D,105000.0,110792.5
1821,2012,TOR,Stefan Frei,GK,120000.0,175000.0
1822,2012,CHI,Arne Friedrich,D,175000.0,230833.33
1823,2012,TOR,Torsten Frings,M,2000000.0,2413666.67
1824,2012,POR,Michael Fucito,M,44100.0,44100.0
1825,2012,PHI,Raymon Gaddis,D,33750.0,33750.0
1826,2012,HOU,Oscar Garcia,F,120000.0,151250.0
1827,2012,LA,Rafael Garcia,M,33750.0,33750.0
1828,2012,MTL,Joshua Gardner,M,54120.0,54120.0
1829,2012,CHI,Daniel Gargan,M,88000.0,88000.0
1830,2012,SJ,Sam Garza,M,65000.0,91500.0
1831,2012,NY,Bill Gaudette,GK,60000.0,63255.0
1832,2012,LA,Bryan Gaul,F,33750.0,33750.0
1833,2012,CLB,Eddie Gaven,M,190000.0,195000.0
1834,2012,CLB,Eric Gehrig,M,44000.0,44000.0
1835,2012,CLB,Kevan George,M,33750.0,33750.0
1836,2012,CHI,Cory Gibbs,D,165000.0,165000.0
1837,2012,RSL,Luis Gil,M,101531.0,196614.33
1838,2012,SJ,Joey Gjertsen,M,85000.0,93625.0
1839,2012,POR,Jake Gleeson,GK,62500.0,66125.78
1840,2012,PHI,Gabriel Gomez,M,275000.0,294702.5
1841,2012,DAL,Jackson Goncalves,D,120000.0,141375.0
1842,2012,SEA,Leonardo Gonzalez,D,125000.0,125000.0
1843,2012,LA,Omar Gonzalez,D,180000.0,257000.0
1844,2012,SJ,Alan Gordon,F,110000.0,120000.0
1845,2012,RSL,Ned Grabavoy,M,120000.0,126666.67
1846,2012,CHI,Sebastian Grazzini,M,50400.0,50400.0
1847,2012,CLB,Cole Grossman,M,44100.0,44100.0
1848,2012,CLB,Andy Gruenebaum,GK,77000.0,78666.67
1849,2012,SEA,Michael Gspurning,GK,200000.0,275000.0
1850,2012,DAL,Bruno Guarda,M,60000.0,75000.0
1851,2012,CHI,Kellen Gulley,F,55000.0,69000.0
1852,2012,SJ,Sercan Guvenisik,F,90000.0,103333.33
1853,2012,NE,Ryan Guy,F,44100.0,44100.0
1854,2012,SEA,Marcus Hahnemann,GK,60000.0,60000.0
1855,2012,HOU,Andrew Hainault,D,150000.0,163125.0
1856,2012,TOR,Jeremy Hall,M,100000.0,149000.0
1857,2012,HOU,Tally Hall,GK,120000.0,129375.0
1858,2012,DC,Bill Hamid,GK,70000.0,84750.0
1859,2012,TOR,Ty Harden,D,90000.0,98666.67
1860,2012,KC,Michael Harrington,M,125000.0,151833.33
1861,2012,VAN,Atiba Harris,M,150000.0,158275.0
1862,2012,PHI,Chase Harrison,GK,44000.04,44000.04
1863,2012,DAL,Kevin Hartman,GK,165000.0,185000.0
1864,2012,VAN,Jordan Harvey,D,100000.0,100000.0
1865,2012,TOR,Eric Hassli,F,550000.0,790000.0
1866,2012,DAL,Matt Hedges,D,44000.0,59000.0
1867,2012,KC,Cyprian Hedrick,M,33756.0,33756.0
1868,2012,CLB,Tommy Heinemann,F,47250.0,47250.0
1869,2012,TOR,Doneil Henry,D,44100.0,45100.0
1870,2012,PHI,Cristhian Hernandez,M,52500.0,54375.0
1871,2012,DAL,Daniel Hernandez,M,75000.0,75000.0
1872,2012,SJ,Jason Hernandez,D,175000.0,175000.0
1873,2012,DAL,Moises Hernandez,D,33756.0,35381.0
1874,2012,NY,Corey Hertzog,F,75000.0,103500.0
1875,2012,CLB,William Hesmer,GK,170000.0,181000.0
1876,2012,CLB,Federico Higuain,M,160000.0,324000.0
1877,2012,COL,Kamani Hill,M,44004.0,44004.0
1878,2012,PHI,Chandler Hoffman,F,65000.0,91000.0
1879,2012,POR,Ian Hogg,D,44000.04,44000.04
1880,2012,NY,Markus Holgersson,D,190000.0,190000.0
1881,2012,PHI,Antoine Hoppenot,F,44000.0,44000.0
1882,2012,POR,David Horst,D,65000.0,65000.0
1883,2012,CLB,Aaron Horton,F,55000.0,70500.0
1884,2012,SEA,John Kennedy Hurtado,D,160000.0,161000.0
1885,2012,SJ,Jacob Hustedt,M,33756.0,33756.0
1886,2012,SEA,Patrick Ianni,D,89303.0,89303.0
1887,2012,MTL,Dennis Iapichino,D,102000.0,102000.0
1888,2012,DAL,Ugo Ihemelu,D,190000.0,190000.0
1889,2012,NE,Dmitry Imbongo,F,69999.96,79874.96
1890,2012,CHV,Marvin Iraheta,M,33750.0,33750.0
1891,2012,DAL,Andrew Jacobson,M,87500.0,100000.0
1892,2012,DC,Dejan Jakovic,D,208000.0,228043.0
1893,2012,MTL,Evan James,M,33750.0,33750.0
1894,2012,CLB,Julius James,D,100000.0,100000.0
1895,2012,DAL,Matias Jara,F,60000.0,60000.0
1896,2012,POR,Andrew Jean-Baptiste,D,60000.0,75000.0
1897,2012,POR,Jack Jewsbury,D,180000.0,189750.0
1898,2012,LA,Hector Jimenez,M,44000.0,44000.0
1899,2012,SEA,Adam Johansson,D,175000.0,182833.33
1900,2012,DAL,George John,D,47250.0,47250.0
1901,2012,SEA,Eddie Johnson,F,100000.0,106333.33
1902,2012,TOR,Ryan Johnson,M,137813.0,137813.0
1903,2012,CHI,Sean Johnson,GK,90000.0,123000.0
1904,2012,RSL,Will Johnson,F,243750.0,243750.0
1905,2012,LA,Bryan Jordan,F,55000.0,55000.0
1906,2012,PHI,Greg Jordan,M,44000.0,44000.0
1907,2012,KC,Peterson Joseph,M,44100.0,44100.0
1908,2012,CHV,Shalrie Joseph,M,495000.0,554333.33
1909,2012,COL,Ian Joyce,GK,44004.0,44004.0
1910,2012,CHI,Hunter Jumper,D,33750.0,33750.0
1911,2012,LA,Juninho,M,50000.0,65625.0
1912,2012,KC,Kei Kamara,F,210000.0,212500.0
1913,2012,HOU,Macoumba Kandji,F,135000.0,162988.37
1914,2012,POR,Ryan Kawulok,M,33750.0,33750.0
1915,2012,LA,Robbie Keane,F,2917241.0,3417242.75
1916,2012,LA,Daniel Keat,M,46200.0,68700.0
1917,2012,NY,Stephen Keel,D,65000.0,65000.0
1918,2012,KC,Jonathan Kempin,GK,46500.0,53583.33
1919,2012,CHV,Dan Kennedy,GK,175000.0,175000.0
1920,2012,POR,Kosuke Kimura,D,71466.0,71466.0
1921,2012,DC,Stephen King,M,65000.0,67500.0
1922,2012,CHI,Steven Kinney,D,44100.0,44100.0
1923,2012,DC,Perry Kitchen,D,85500.0,170950.0
1924,2012,VAN,Greg Klazura,D,33750.0,33750.0
1925,2012,COL,Chris Klute,D,33750.0,33750.0
1926,2012,VAN,Brad Knighton,GK,55000.0,55000.0
1927,2012,TOR,Milos Kocic,GK,44100.0,44100.0
1928,2012,TOR,Danny Koevermans,F,1150000.0,1563323.33
1929,2012,VAN,Gershon Koffie,M,90000.0,92500.0
1930,2012,PHI,Chris Konopka,GK,44000.0,44000.0
1931,2012,DC,Chris Korb,D,44100.0,44100.0
1932,2012,KC,Eric Kronberg,GK,69850.0,69850.0
1933,2012,CHV,Nick LaBrocca,M,95288.0,97788.0
1934,2012,NY,Connor Lade,D,33750.0,33750.0
1935,2012,PHI,Michael Lahoud,M,75196.0,84571.0
1936,2012,TOR,Reggie Lambe,M,60000.0,62500.0
1937,2012,CLB,Matt Lampson,GK,44000.0,44000.0
1938,2012,COL,Jeff Larentowicz,D,200000.0,206000.0
1939,2012,NY,Sebastian Le Toux,M,145000.0,169000.0
1940,2012,NE,Florian Lechner,D,44004.0,48104.0
1941,2012,DAL,Alex Lee,D,33756.0,33756.0
1942,2012,SJ,Steven Lenhart,F,180000.0,187500.0
1943,2012,DAL,Bryan Leyva,M,60000.0,75833.33
1944,2012,NY,Joel Lindpere,M,170000.0,195000.0
1945,2012,TOR,Nicholas Lindsay,F,44100.0,45100.0
1946,2012,LA,David Junior Lopes,D,47250.0,47250.0
1947,2012,PHI,Porfirio Lopez,D,120000.0,125087.5
1948,2012,DAL,Zach Loyd,M,73975.0,118600.0
1949,2012,DAL,Ruben Luna,F,60000.0,84791.67
1950,2012,CHI,Sherjill MacDonald,F,360000.0,487125.0
1951,2012,PHI,Zac MacMath,GK,90000.0,135000.0
1952,2012,LA,Mike Magee,F,124135.0,126635.0
1953,2012,TOR,Keith Makubuya,F,44000.0,44000.0
1954,2012,MTL,Calum Mallace,M,44000.0,59000.0
1955,2012,RSL,Kenny Mansally,F,33750.0,35750.0
1956,2012,MTL,Justin Mapp,M,210000.0,218333.33
1957,2012,DAL,James Marcelin,M,44000.04,44000.04
1958,2012,NY,Rafael Marquez,D,4600000.0,4600000.0
1959,2012,HOU,Erich Marscheider,GK,33750.0,33750.0
1960,2012,CLB,Chad Marshall,D,310000.0,341250.0
1961,2012,COL,Tyrone Marshall,D,90000.0,93250.0
1962,2012,RSL,Enzo Martinez,M,65000.0,91000.0
1963,2012,PHI,Josue Martinez,F,65000.0,71062.5
1964,2012,SEA,Mario Martinez,M,48000.0,48000.0
1965,2012,MTL,Felipe Martins,M,120000.0,120000.0
1966,2012,COL,Pablo Mastroeni,M,240000.0,245000.0
1967,2012,VAN,Darren Mattocks,F,100000.0,192000.0
1968,2012,TOR,Aaron Maund,D,44000.0,59000.0
1969,2012,LA,Jack McBean,F,70000.0,91000.0
1970,2012,NE,Stephen McCarthy,M,51700.0,82950.0
1971,2012,NY,Dax McCarty,M,174375.0,194375.0
1972,2012,DC,Brandon McDonald,M,220000.0,258250.0
1973,2012,PHI,Jack McInerney,F,76000.0,140166.67
1974,2012,CHV,Rauwshan McKenzie,D,44000.0,44000.0
1975,2012,CHV,Patrick McLain,GK,33750.0,33750.0
1976,2012,PHI,James McLaughlin,M,48000.0,57000.0
1977,2012,NY,Ryan Meara,GK,33750.0,33750.0
1978,2012,CHV,Tim Melia,GK,44000.0,44000.0
1979,2012,CLB,Carlos Mendes,D,103084.0,106209.0
1980,2012,CLB,Justin Meram,F,46200.0,70575.0
1981,2012,SEA,Bryan Meredith,GK,33750.0,33750.0
1982,2012,LA,Tommy Meyer,D,44000.0,57750.0
1983,2012,VAN,Kenny Miller,F,1221816.0,1239316.0
1984,2012,KC,Kyle Miller,M,33750.0,33750.0
1985,2012,NY,Roy Miller,M,112495.5,112495.5
1986,2012,CHV,Oswaldo Minda,M,50000.0,68750.0
1987,2012,CLB,Sebastian Miranda,D,135000.0,140000.0
1988,2012,CLB,Milovan Mirosevic,M,200000.0,223333.33
1989,2012,VAN,Carlyle Mitchell,D,44100.0,44100.0
1990,2012,HOU,Adam Moffat,M,59535.0,59535.0
1991,2012,MTL,Miguel Montano,F,33750.0,33750.0
1992,2012,SEA,Fredy Montero,F,600000.0,756000.0
1993,2012,COL,Drew Moor,D,200004.0,212004.0
1994,2012,RSL,Javier Morales,M,425000.0,477500.0
1995,2012,CHV,Alejandro Moreno,F,185000.0,195000.0
1996,2012,TOR,Ashtone Morgan,D,44000.0,56000.0
1997,2012,SJ,Justin Morrow,D,102000.0,111562.5
1998,2012,POR,Hanyer Mosquera,D,75000.0,97500.0
1999,2012,NE,Tim Murray,GK,44100.0,44100.0
2000,2012,POR,Danny Mwanga,F,250000.0,356250.0
2001,2012,KC,Chance Myers,D,86000.0,101666.67
2002,2012,KC,Paulo Nagamura,M,250000.0,255500.0
2003,2012,POR,Darlington Nagbe,M,90000.0,226000.0
2004,2012,DC,Andy Najar,M,150000.0,180800.0
2005,2012,LA,Kyle Nakazawa,M,51150.0,51150.0
2006,2012,VAN,Michael Nanchoff,M,66000.0,101000.0
2007,2012,COL,Joseph Nane,M,44100.0,44100.0
2008,2012,MTL,Lamar Neagle,M,44000.0,44000.0
2009,2012,DC,Lewis Neal,M,44004.0,47004.0
2010,2012,MTL,Alessandro Nesta,D,180000.0,225000.0
2011,2012,SJ,Evan Newton,GK,33756.0,33756.0
2012,2012,NE,Lee Nguyen,M,44000.0,50500.0
2013,2012,KC,Jimmy Nielsen,GK,200000.0,220000.0
2014,2012,CHI,Jay Nolly,GK,78250.0,78250.0
2015,2012,LA,Pat Noonan,F,70000.0,70000.0
2016,2012,CHI,Patrick Nyarko,F,200000.0,219500.0
2017,2012,NE,Sainey Nyassi,M,84000.0,90750.0
2018,2012,MTL,Sanna Nyassi,M,125000.0,132625.0
2019,2012,VAN,Andy O'Brien,D,150000.0,192250.0
2020,2012,SEA,Sammy Ochoa,F,55000.0,57500.0
2021,2012,TFC,Darren O'Dea,D,330000.0,436250.0
2022,2012,PHI,Amobi Okugo,M,90000.0,173000.0
2023,2012,RSL,Jamison Olave,D,200000.0,250000.0
2024,2012,KC,Lawrence Olum,M,44100.0,44100.0
2025,2012,COL,Shane O'Neill,M,44004.0,55504.0
2026,2012,SJ,Ike Opara,D,100000.0,185900.0
2027,2012,CLB,Danny O'Rourke,D,133100.0,145600.0
2028,2012,MTL,Karl Ouimette,D,33750.0,33750.0
2029,2012,HOU,Brian Ownby,M,44000.0,44000.0
2030,2012,DC,Lionard Pajoy,F,180000.0,195000.0
2031,2012,CHI,Daniel Paladini,M,82500.0,86978.25
2032,2012,COL,Scott Palguta,D,63670.0,63670.0
2033,2012,POR,Lovel Palmer,M,85000.0,96250.0
2034,2012,NY,Victor Palsson,M,80000.0,95000.0
2035,2012,CHI,Pavel Pardo,M,250000.0,250000.0
2036,2012,SEA,Jeff Parke,D,185325.0,185325.0
2037,2012,CHI,Logan Pause,M,170000.0,187833.33
2038,2012,NY,Heath Pearce,D,292499.0,301999.0
2039,2012,DAL,Blas Perez,F,285000.0,309250.0
2040,2012,MTL,Troy Perkins,GK,190000.0,201833.33
2041,2012,DAL,Hernan Pertuz,D,84000.0,84000.0
2042,2012,KC,Jacob Peterson,F,81000.0,85833.33
2043,2012,COL,Matt Pickens,GK,178538.0,181038.0
2044,2012,CHI,Victor Pineda,M,44100.0,50842.42
2045,2012,SJ,Cesar Pizarro,F,33756.0,33756.0
2046,2012,TOR,Joao Plata,F,50000.0,50000.0
2047,2012,NE,Tyler Polak,D,60000.0,73000.0
2048,2012,DC,Chris Pontius,M,155000.0,166250.0
2049,2012,CHI,Federico Puppo,F,100000.0,100000.0
2050,2012,NE,Alec Purdie,F,33756.0,33756.0
2051,2012,POR,Steve Purdy,D,44000.0,44000.0
2052,2012,NE,Matt Reis,GK,157000.0,159666.67
2053,2012,POR,Charles Renken,M,33750.0,33750.0
2054,2012,RSL,Kyle Reynish,GK,66000.0,74304.0
2055,2012,LA,Leonardo Ribeiro Da Silva,D,90000.0,131250.0
2056,2012,POR,Brent Richards,F,62500.0,70867.29
2057,2012,VAN,Dane Richards,M,170000.0,181500.0
2058,2012,POR,Donovan Ricketts,GK,250000.0,275000.0
2059,2012,CHV,James Riley,D,120000.0,125750.0
2060,2012,RSL,Nick Rimando,GK,170000.0,178250.0
2061,2012,POR,Sebastian Rincon,F,33750.0,33750.0
2062,2012,SJ,Brad Ring,M,44100.0,44100.0
2063,2012,MTL,Nelson Rivas,D,50000.0,50000.0
2064,2012,COL,Martin Rivero,M,50004.0,50004.0
2065,2012,NE,Michael Roach,F,33756.0,33756.0
2066,2012,CHI,Rafael Robayo,M,100000.0,132500.0
2067,2012,TOR,Quillan Roberts,GK,33750.0,33750.0
2068,2012,NY,Luis Robles,GK,44000.04,46500.04
2069,2012,VAN,Barry Robson,M,439999.92,596499.92
2070,2012,VAN,Alain Rochat,D,170000.0,170000.0
2071,2012,DAL,Carlos Rodriguez,D,55008.0,64383.0
2072,2012,CHI,Chris Rolfe,F,174996.0,198329.33
2073,2012,HOU,Colin Rolfe,F,44000.0,59000.0
2074,2012,CHV,Cesar Romero,F,33750.0,33750.0
2075,2012,SEA,Mauro Rosales,M,200000.0,225000.0
2076,2012,SEA,Andy Rose,M,33756.0,33756.0
2077,2012,KC,Oriol Rosell,M,90000.0,98750.0
2078,2012,LA,Brian Rowe,GK,33750.0,33750.0
2079,2012,NE,Kelyn Rowe,M,75000.0,156000.0
2080,2012,DC,Lance Rozeboom,M,33756.0,33756.0
2081,2012,DC,Robbie Russell,D,107000.0,109919.31
2082,2012,NY,Tyler Ruthven,D,33750.0,33750.0
2083,2012,KC,Soony Saad,F,44000.0,44000.0
2084,2012,RSL,Alvaro Saborio,F,350000.0,405625.0
2085,2012,VAN,Omar Salgado,F,90000.0,131868.67
2086,2012,DC,Hamdi Salihi,F,305460.0,487460.0
2087,2012,SJ,Shea Salinas,M,82000.0,87975.08
2088,2012,NY,Lloyd Sam,F,120000.0,140250.0
2089,2012,DAL,Richard Sanchez,GK,44000.0,45000.0
2090,2012,DC,Maicon Santos,F,106400.0,113833.33
2091,2012,VAN,Camilo Sanvezzo,F,200000.0,237500.0
2092,2012,KC,CJ Sapong,F,65000.0,82000.0
2093,2012,DC,Marcelo Saragosa,M,70000.0,74333.33
2094,2012,HOU,Kofi Sarkodie,D,90000.0,135500.0
2095,2012,LA,Marcelo Sarvas,M,135000.0,161875.0
2096,2012,LA,Josh Saunders,GK,74545.0,77678.75
2097,2012,COL,Luis Eduardo Schmidt,M,120000.0,139458.33
2098,2012,CLB,Aaron Schoenfeld,F,33750.0,33750.0
2099,2012,RSL,Chris Schuler,D,44000.0,44000.0
2100,2012,SEA,Zach Scott,D,46314.0,46314.0
2101,2012,DAL,Scott Sealy,F,50004.0,50004.0
2102,2012,SEA,Michael Seamon,M,33750.0,33750.0
2103,2012,RSL,Juan Sebastian,M,33750.0,33750.0
2104,2012,MTL,Eduardo Sebrango,F,44000.0,44000.0
2105,2012,CHI,Gonzalo Segares,D,210000.0,217750.0
2106,2012,DAL,Chris Seitz,GK,75000.0,75000.0
2107,2012,NE,Saer Sene,F,138000.0,148843.79
2108,2012,DC,Conor Shanosky,D,70000.0,84218.83
2109,2012,POOL,Chris Sharpe,GK,44100.0,44100.0
2110,2012,DAL,Brek Shea,M,310000.0,354000.0
2111,2012,NE,Robert Shuttleworth,GK,44100.0,44100.0
2112,2012,TOR,Luis Silva,M,44000.0,79000.0
2113,2012,NE,Clyde Simms,M,75000.0,78333.33
2114,2012,KC,Seth Sinovic,M,60000.0,66750.0
2115,2012,COL,Jamie Smith,M,148992.0,158992.0
2116,2012,CHV,Ryan Smith,M,160000.0,205666.67
2117,2012,POR,Steven Smith,D,108000.0,120500.0
2118,2012,NE,AJ Soares,D,76450.0,116450.0
2119,2012,SEA,Babayele Sodade,F,33756.0,33756.0
2120,2012,NY,Jan Gunnar Solli,M,185000.0,185000.0
2121,2012,POR,Franck Songo'o,M,70000.0,70000.0
2122,2012,HOU,Josue Soto,M,33750.0,38750.0
2123,2012,PHI,Bakary Soumare,D,240000.0,280000.0
2124,2012,POOL,Steve Spangler,GK,33750.0,33750.0
2125,2012,CLB,Ben Speas,F,58000.0,58000.0
2126,2012,RSL,Jonny Steele,M,44000.0,47562.5
2127,2012,LA,Michael Stephens,M,72050.0,93300.0
2128,2012,SJ,Khari Stephenson,M,190000.0,203333.33
2129,2012,SEA,Daniel Steres,D,33750.0,33750.0
2130,2012,TOR,Matthew Stinson,M,44000.0,44000.0
2131,2012,HOU,Nathan Sturgis,D,89250.0,93500.0
2132,2012,MTL,Greg Sutton,GK,65000.0,65000.0
2133,2012,VAN,Brian Sylvestre,GK,33750.0,33750.0
2134,2012,NY,Teemu Tainio,M,200000.0,205000.0
2135,2012,DC,Long Tan,F,44000.0,44000.0
2136,2012,POR,Christopher Taylor,D,33750.0,33750.0
2137,2012,HOU,Jermaine Taylor,D,60375.0,65375.0
2138,2012,CLB,Tony Tchani,M,105000.0,209000.0
2139,2012,VAN,Russell Teibert,M,55000.0,60600.0
2140,2012,SEA,Michael Tetteh,M,66000.0,83663.06
2141,2012,COL,Hendry Thomas,M,187800.0,197800.0
2142,2012,KC,Michael Thomas,M,55000.0,57963.21
2143,2012,MTL,Shavar Thomas,D,80000.0,94666.67
2144,2012,CHI,Wells Thompson,M,87188.0,95313.0
2145,2012,VAN,John Thorrington,M,170000.0,170000.0
2146,2012,NE,Chris Tierney,D,73125.0,74791.67
2147,2012,SEA,Christian Tiffert,M,600000.0,625000.0
2148,2012,NE,Juan Toja,M,180000.0,200000.0
2149,2012,DAL,Jonathan Top,F,44100.0,44100.0
2150,2012,CHI,Paolo Tornaghi,GK,33750.0,33750.0
2151,2012,PHI,Roger Torres,M,116160.0,119285.0
2152,2012,CHV,Casey Townsend,F,44000.0,79000.0
2153,2012,SJ,Marcus Tracy,F,44000.04,44000.04
2154,2012,MTL,Sinisa Ubiparipovic,M,55000.0,55000.0
2155,2012,VAN,Tiago Ulisses,M,90000.0,103852.5
